PERMNO,NAMEDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,BEGEXCHDATE,ENDEXCHDATE
20091,2020-11-13,73,4,6726,53656F63,CBSE,LISTED FUNDS TRUST,2020-11-13,2023-12-29
20092,2020-11-13,73,4,6726,53656F64,CBLS,LISTED FUNDS TRUST,2020-11-13,2023-12-29
20094,2021-08-17,11,1,6799,84856010,SPIR,SPIRE GLOBAL INC,2020-11-02,2023-12-29
20097,2021-08-16,11,2,7389,00951K10,MIMO,AIRSPAN NETWORKS HOLDINGS INC,2020-11-19,2023-12-29
20098,2020-11-12,11,1,7389,69348610,PMVC,P M V CONSUMER ACQUISITION CORP,2020-11-12,2022-10-21
20099,2020-11-25,44,1,7389,69355J10,SDHY,P G I M SHORT DUR HGH YLD OPP FD,2020-11-25,2023-12-29
20100,2020-11-10,73,4,6726,78468R61,RBND,SPDR SERIES TRUST,2020-11-10,2023-04-11
20101,2021-07-16,11,1,6799,69120X10,OWLT,OWLET INC,2020-11-05,2023-12-29
20106,2020-11-23,11,1,6799,84918M10,SEAH,SPORTS ENTERTAINMENT ACQ CORP,2020-11-23,2022-01-27
20107,2020-11-30,31,1,4813,87936R20,VIV,TELEFONICA BRASIL S A,2020-11-30,2023-12-29
20110,2020-11-18,73,4,6726,88636484,RORO,TIDAL E T F TRUST,2020-11-18,2023-12-29
20111,2020-11-17,73,4,6726,88636485,LBAY,TIDAL E T F TRUST,2020-11-17,2023-12-29
20112,2020-11-19,31,1,2844,98519410,YSG,YATSEN HOLDING LTD,2020-11-19,2023-12-29
20113,2022-08-22,12,1,6799,G0104610,IMPX,A E A BRIDGES IMPACT CORP,2020-11-23,2022-09-26
20114,2022-07-22,11,1,4724,37890B10,GBTG,GLOBAL BUSINESS TRAVEL GROUP INC,2020-11-23,2023-12-29
20115,2021-07-14,11,1,6799,96328L10,UP,WHEELS UP EXPERIENCE INC,2020-11-13,2023-12-29
20117,2018-10-02,11,1,7375,53815P10,RAMP,LIVERAMP HOLDINGS INC,1983-12-14,2023-12-29
20118,2020-11-23,12,1,6799,G0682V10,AVAN,AVANTI ACQUISITION CORP,2020-11-23,2022-10-06
20119,2021-04-19,12,1,6799,G1739V10,BSN,BROADSTONE ACQUISITION CORP,2020-11-02,2021-12-15
20120,2021-07-19,11,1,6799,43538H10,HLLY,HOLLEY INC,2020-11-27,2023-12-29
20121,2020-11-02,12,1,6799,G6107410,PIAI,PRIME IMPACT ACQUISITION I,2020-11-02,2023-09-14
20122,2020-11-09,12,1,6799,G6715X10,OACB,OAKTREE ACQUISITION CORP II,2020-11-09,2022-06-15
20123,2020-11-16,12,1,6799,G7008A11,PDAC,PERIDOT ACQUISITION CORP,2020-11-16,2021-08-10
20126,2021-08-11,11,1,6799,G6516310,JOBY,JOBY AVIATION INC,2020-11-09,2023-12-29
20127,2020-11-02,12,1,6799,G7552B10,LEAP,RIBBIT LEAP LTD,2020-11-02,2022-08-12
20128,2021-08-27,11,1,5734,92873V10,VLTA,VOLTA INC,2020-11-02,2023-03-30
20129,2020-11-27,12,1,6799,G8990D12,TPGY,T P G PACE BENEFICIAL FIN CORP,2020-11-27,2022-10-07
20130,2021-09-21,11,1,7372,64081V10,NRDY,NERDY INC,2020-11-27,2023-12-29
20131,2020-11-20,12,1,6799,G9444H10,VYGG,VY GLOBAL GROWTH,2020-11-20,2022-10-05
20134,2021-06-17,11,3,6799,90138Q10,ME,23ANDME HOLDING CO,2020-11-23,2023-12-29
20135,2022-12-01,11,3,9999,71678J20,PTPI,PETROS PHARMACEUTICALS INC,2020-12-02,2023-12-29
20136,2021-06-15,11,3,9999,74374T10,PTRA,PROTERRA INC,2020-11-23,2023-08-16
20137,2021-08-27,11,3,9999,44486Q10,HUMA,HUMACYTE INC,2020-11-09,2023-12-29
20138,2021-12-28,11,3,9999,20459V10,CMPO,COMPOSECURE INC,2020-11-19,2023-12-29
20139,2020-11-03,73,3,6726,00774Q34,DEMZ,ADVISORS INNER CIRCLE FUND III,2020-11-03,2023-12-29
20142,2021-12-09,11,3,9999,12667710,CVT,CVENT HOLDING CORP,2020-11-17,2023-06-14
20143,2022-08-01,11,1,6799,33765510,NOTE,FISCALNOTE HOLDINGS INC,2020-11-30,2023-12-29
20144,2022-12-20,73,3,6726,37960A69,EWEB,GLOBAL X FUNDS,2020-11-11,2023-11-10
20145,2021-07-02,11,3,9999,81948W10,SHCR,SHARECARE INC,2020-11-19,2023-12-29
20146,2021-06-25,11,3,9999,71367G10,PWP,PERELLA WEINBERG PARTNERS,2020-11-13,2023-12-29
20147,2022-12-28,11,3,9999,02115D20,AEI,ALSET INC,2020-11-24,2023-12-29
20148,2020-11-23,11,3,9999,44953410,IGAC,I G ACQUISITION CORP,2020-11-23,2023-01-11
20149,2022-09-07,12,3,9999,45763760,INM,INMED PHARMACEUTICALS INC,2020-11-12,2023-12-29
20150,2020-11-13,11,3,9999,44984F30,INVO,I N V O BIOSCIENCE INC,2020-11-13,2023-12-29
20151,2020-11-18,73,3,6726,92790A50,JOET,VIRTUS E T F TR II,2020-11-18,2023-12-29
20152,2020-11-19,11,3,9999,47760M10,JYAC,JIYA ACQUISITION CORP,2020-11-19,2022-11-23
20153,2021-07-15,11,3,9999,43163610,HLMN,HILLMAN SOLUTIONS CORP,2020-11-27,2023-12-29
20154,2020-11-25,11,3,9999,53931920,LIXT,LIXTE BIOTECHNOLOGY HOLDINGS INC,2020-11-25,2023-12-29
20155,2021-10-07,11,3,9999,80864410,SNCE,SCIENCE 37 HOLDINGS INC,2020-11-20,2023-12-29
20156,2020-11-27,11,3,9999,56120410,MACU,MALLARD ACQUISITION CORP,2020-11-27,2022-04-29
20157,2020-11-19,12,3,9999,L6673X10,NGMS,NEOGAMES S A,2020-11-19,2023-12-29
20158,2020-11-10,11,3,9999,66120410,NMMC,NORTH MOUNTAIN MERGER CORP,2020-11-10,2022-09-30
20161,2022-07-05,11,3,9999,67421520,CHRD,CHORD ENERGY CORP,2020-11-20,2023-12-29
20162,2020-11-24,31,3,9999,69269L10,OZON,OZON HOLDINGS PLC,2020-11-24,2022-02-25
20163,2022-01-11,11,3,9999,76135L10,REVB,REVELATION BIOSCIENCES INC,2020-11-16,2023-12-29
20164,2020-11-16,31,3,9999,74623710,PRTC,PURETECH HEALTH PLC,2020-11-16,2023-12-29
20165,2020-11-23,12,3,9999,G7307X10,QELL,QELL ACQUISITION CORP,2020-11-23,2021-09-14
20166,2020-11-20,11,3,9999,75622910,RCHG,RECHARGE ACQUISITION CORP,2020-11-20,2022-10-04
20169,2020-11-09,11,3,9999,76200L30,RZLT,REZOLUTE INC,2020-11-09,2023-12-29
20170,2020-11-05,73,3,6726,92647X87,SHLD,VICTORY PORTFOLIOS II,2020-11-05,2021-10-11
20171,2021-10-11,11,1,6799,26916J10,GWH,E S S TECH INC,2020-11-10,2023-12-29
20172,2021-07-30,11,3,9999,23284C10,CYXT,CYXTERA TECHNOLOGIES INC,2020-11-02,2023-06-14
20173,2020-11-19,11,3,9999,87969B10,TLS,TELOS CORP,2020-11-19,2023-12-29
20174,2020-11-02,11,3,9999,84677L10,TMTS,SPARTACUS ACQUISITION CORP,2020-11-02,2021-10-28
20177,2020-11-02,11,3,9999,90117G10,TWCT,T W C TECH HOLDINGS II CORP,2020-11-02,2021-08-30
20178,2021-08-25,11,3,9999,77312210,RKLB,ROCKET LAB USA INC,2020-11-16,2023-12-29
20179,2021-10-18,11,1,6799,05759B10,BKKT,BAKKT HOLDINGS INC,2020-11-13,2023-12-29
20180,2020-11-24,12,3,9999,C9665711,VMAR,VISION MARINE TECHNOLOGIES INC,2020-11-24,2023-12-29
20181,2021-05-06,11,3,9999,88331L10,SKIN,BEAUTY HEALTH CO,2020-11-20,2023-12-29
20182,2020-11-04,73,3,6726,92647X88,VTRN,VICTORY PORTFOLIOS II,2020-11-04,2021-10-11
20186,2020-12-03,11,3,9999,49705R10,KNTE,KINNATE BIOPHARMA INC,2020-12-03,2023-12-29
20187,2020-12-04,11,3,9999,81578P10,SEER,SEER INC,2020-12-04,2023-12-29
20188,2021-05-10,11,1,1311,13057Q30,CRC,CALIFORNIA RESOURCES CORP,2020-10-28,2023-12-29
20189,2020-12-09,11,1,5963,25809K10,DASH,DOORDASH INC,2020-12-09,2023-12-29
20190,2020-12-10,11,3,9999,00906610,ABNB,AIRBNB INC,2020-12-10,2023-12-29
20191,2020-12-15,18,1,6798,03750L10,AIRC,APARTMENT INCOME REIT CORP,2020-12-15,2023-12-29
20193,2020-12-09,11,1,7372,12468P10,AI,C3 AI INC,2020-12-09,2023-12-29
20194,2020-12-10,11,3,9999,44888K20,HYFM,HYDROFARM HOLDINGS GROUP INC,2020-12-10,2023-12-29
20195,2020-12-11,11,3,9999,15687V10,CERT,CERTARA INC,2020-12-11,2023-12-29
20196,2020-12-16,11,3,9999,91680M10,UPST,UPSTART HOLDINGS INC,2020-12-16,2023-12-29
20197,2015-09-18,31,3,9999,62957M10,NBRV,NABRIVA THERAPEUTICS AG,2015-09-18,2017-06-23
20198,2020-12-29,73,4,6726,00768Y43,QPX,ADVISORSHARES TRUST,2020-12-29,2023-12-29
20199,2020-12-29,73,4,6726,00768Y44,QPT,ADVISORSHARES TRUST,2020-12-29,2022-10-28
20200,2020-12-31,73,4,6726,00774Q19,RAYC,ADVISORS INNER CIRCLE FUND III,2020-12-31,2023-12-29
20203,2020-12-10,73,4,6726,02507269,AVMU,AMERICAN CENTURY E T F TRUST,2020-12-10,2023-12-29
20204,2022-05-17,11,1,3492,22444110,CR,CRANE HOLDINGS CO,1936-10-26,2023-12-29
20206,2020-12-01,73,4,6726,03210883,JGLD,AMPLIFY ETF TRUST,2020-12-01,2022-10-03
20207,2021-09-17,11,1,3721,03945R10,ACHR,ARCHER AVIATION INC,2020-12-18,2023-12-29
20208,2021-12-29,73,3,6726,19423L67,SPCX,COLLABORATIVE INV SERIES TRUST,2020-12-16,2023-12-29
20209,2020-12-11,11,1,6799,23344P10,XPOA,D P C M CAPITAL INC,2020-12-11,2022-08-05
20210,2020-12-02,73,4,6726,25434V30,DFAE,DIMENSIONAL E T F TRUST,2020-12-02,2023-12-29
20211,2020-12-17,73,4,6726,25460G64,WWOW,DIREXION SHARES E T F TRUST,2020-12-17,2022-09-23
20214,2020-12-09,73,4,6726,26922B30,BNE,E T F SERIES SOLUTIONS,2020-12-09,2023-12-29
20215,2020-12-15,73,4,6726,26922B50,DSTX,E T F SERIES SOLUTIONS,2020-12-15,2023-12-29
20216,2020-12-03,73,4,6726,30151E67,NVQ,EXCHANGE LISTED FUNDS TRUST,2020-12-03,2023-12-29
20220,1985-01-28,11,1,3546,09179710,BDK,BLACK & DECKER CORP,1936-11-09,2010-03-12
20223,2020-12-31,73,4,6726,40203186,MRAD,GUINNESS ATKINSON FUNDS,2020-12-31,2023-12-29
20228,2020-12-10,73,4,6726,46641Q28,JCTR,J P MORGAN E T F TRUST,2020-12-10,2023-12-29
20229,2020-12-09,73,4,6726,50076759,KBUY,KRANESHARES TRUST,2020-12-09,2023-12-29
20230,2020-12-02,73,4,6726,50076765,KMLM,KRANESHARES TRUST,2020-12-02,2023-12-29
20236,2020-12-08,73,4,6726,66538H35,FEVR,NORTHERN LIGHTS FUND TR IV,2020-12-08,2022-11-18
20237,2020-12-08,73,4,6726,66538H36,GLRY,NORTHERN LIGHTS FUND TR IV,2020-12-08,2023-12-29
20238,2021-11-23,11,1,2833,68622E10,BARK,BARK INC,2020-12-18,2023-12-29
20241,2020-12-22,12,2,1081,68634K10,ORLA,ORLA MINING LTD,2020-12-22,2023-12-29
20246,2021-09-16,11,1,4924,03940F10,LFG,ARCHAEA ENERGY INC,2020-12-14,2022-12-27
20248,2006-06-30,11,1,7384,12590210,CPY,C P I CORP,1982-07-30,2012-02-08
20249,2020-12-29,73,4,6726,82889N70,VFIN,SIMPLIFY EXCHANGE TRADED FUNDS,2020-12-29,2022-06-24
20250,2020-12-29,73,4,6726,82889N80,VPOP,SIMPLIFY EXCHANGE TRADED FUNDS,2020-12-29,2022-06-24
20251,2020-12-29,73,4,6726,82889N87,VCLO,SIMPLIFY EXCHANGE TRADED FUNDS,2020-12-29,2023-04-28
20252,2020-12-29,73,4,6726,82889N88,VCAR,SIMPLIFY EXCHANGE TRADED FUNDS,2020-12-29,2023-12-29
20253,2021-09-02,11,1,6799,67623L10,OPAD,OFFERPAD SOLUTIONS INC,2020-12-11,2023-12-29
20254,2020-12-30,73,4,6726,88636476,SPRE,TIDAL E T F TRUST,2020-12-30,2023-12-29
20256,2020-12-31,73,4,6726,88636479,SDEI,TIDAL E T F TRUST,2020-12-31,2023-12-29
20257,2020-12-31,73,4,6726,88636481,SDEF,TIDAL E T F TRUST,2020-12-31,2023-12-29
20258,2020-12-29,73,4,6726,88636483,GSPY,TIDAL E T F TRUST,2020-12-29,2023-12-29
20259,2020-12-10,73,4,6726,88636487,JSTC,TIDAL E T F TRUST,2020-12-10,2023-12-29
20262,2020-12-03,73,4,6726,90470L55,MGMT,UNIFIED SERIES TRUST,2020-12-03,2023-12-29
20267,2020-12-21,73,4,6726,97717Y68,GCC,WISDOMTREE TRUST,2020-12-21,2023-12-29
20268,2021-03-03,12,1,6799,G0190X10,AJAX,AJAX I,2020-12-18,2021-08-24
20269,2022-06-29,11,1,6282,09581B10,OWL,BLUE OWL CAPITAL INC,2020-12-14,2023-12-29
20270,2022-08-22,12,1,6799,G1195N10,BOAC,BLUESCAPE OPPORTUNITIES ACQ CORP,2020-12-18,2023-10-30
20273,2020-12-11,12,1,6799,G2040C10,CTAC,CERBERUS TELECOM ACQ CORP,2020-12-11,2021-09-30
20274,2022-08-22,12,1,6799,G4489810,HIGA,H I G ACQUISITION CORP,2020-12-11,2022-10-21
20275,2022-11-29,12,2,6799,G4604410,HZON,HORIZON ACQUISITION CORP II,2020-12-10,2023-04-25
20276,2020-12-11,12,3,9999,00288U10,ABCL,ABCELLERA BIOLOGICS INC,2020-12-11,2023-12-29
20277,2021-06-22,11,3,9999,72815G10,MYPS,PLAYSTUDIOS INC,2020-12-11,2023-12-29
20278,2020-12-10,12,3,9999,G4000A10,ADOC,EDOC ACQUISITION CORP,2020-12-10,2023-12-29
20279,2020-12-01,12,3,9999,G0370L10,AGC,ALTIMETER GROWTH CORP,2020-12-01,2021-12-01
20280,2020-12-16,11,3,9999,09077B10,BCAB,BIOATLA INC,2020-12-16,2023-12-29
20281,2022-10-31,11,3,9999,19207A10,COEP,COEPTIS THERAPEUTICS HOLDINGS IN,2020-12-17,2023-12-29
20282,2020-12-23,11,3,9999,10676210,BREZ,BREEZE HOLDINGS ACQ CORP,2020-12-23,2023-12-29
20283,2020-12-07,12,3,9999,G1355U11,BTWN,BRIDGETOWN HOLDINGS LTD,2020-12-07,2023-10-12
20284,2020-12-28,11,3,9999,08772B10,BWAC,BETTER WORLD ACQUISITION CORP,2020-12-28,2023-07-10
20285,2020-12-31,11,3,9999,18563410,CLNN,CLENE INC,2020-12-31,2023-12-29
20286,2020-12-21,11,3,9999,21287310,CONX,C O N X CORP,2020-12-21,2023-12-29
20287,2021-02-22,11,3,9999,53216B10,LFMD,LIFEMD INC,2020-12-10,2023-12-29
20288,2020-12-09,11,3,9999,23254X20,CYTH,CYCLO THERAPEUTICS INC,2020-12-09,2023-12-29
20289,2020-12-03,12,3,9999,25609L10,DCBO,DOCEBO INC,2020-12-03,2023-12-29
20290,2021-07-19,11,3,9999,44951Y10,HYZN,HYZON MOTORS INC,2020-12-14,2023-12-29
20291,2020-12-28,12,3,9999,G3141W10,EUCR,EUCRATES BIOMEDICAL ACQ CORP,2020-12-28,2023-04-26
20292,2020-12-11,11,3,9999,35104E10,FDMT,4D MOLECULAR THERAPEUTICS INC,2020-12-11,2023-12-29
20293,2020-12-16,73,3,6726,33738R66,FICS,FIRST TRUST E T F VI,2020-12-16,2023-12-29
20294,2022-10-27,11,3,9999,36151G10,INBS,INTELLIGENT BIO SOLUTIONS INC,2020-12-23,2023-12-29
20295,2021-08-30,11,3,9999,17253J10,CIFR,CIPHER MINING INC,2020-12-07,2023-12-29
20296,2020-12-02,73,3,6726,46090A85,IHYF,INVESCO ACTIVELY MANAGED ETF TR,2020-12-02,2023-12-29
20297,2020-12-23,11,3,9999,45719W10,IKT,INHIBIKASE THERAPEUTICS INC,2020-12-23,2023-12-29
20301,2020-12-30,12,3,9999,45257F20,IPA,IMMUNOPRECISE ANTIBODIES LTD,2020-12-30,2023-12-29
20302,2020-12-15,11,3,9999,52470X10,LFTR,LEFTERIS ACQUISITION CORP,2020-12-15,2022-10-24
20303,2020-12-16,11,3,9999,55068A10,LUXA,LUX HEALTH TECH ACQ CORP,2020-12-16,2022-10-28
20304,2020-12-03,11,3,9999,61265710,MAAC,MONTES ARCHIMEDES ACQ CORP,2020-12-03,2021-09-30
20305,2020-12-18,11,3,9999,65443P10,MASS,908 DEVICES INC,2020-12-18,2023-12-29
20306,2020-12-17,11,3,9999,59833J20,MDWT,MIDWEST HOLDING INC,2020-12-17,2023-12-20
20307,2021-11-08,11,3,9999,25608610,DCGO,DOCGO INC,2020-12-11,2023-12-29
20308,2020-12-29,31,3,9999,58510H10,MRM,MEDIROM HEALTHCARE TECHNOL INC,2020-12-29,2023-12-29
20309,2020-12-11,31,3,9999,63009J10,NBTX,NANOBIOTIX S A,2020-12-11,2023-12-29
20310,2021-08-20,11,3,9999,98423B10,XOS,XOS INC,2020-12-07,2023-12-29
20311,2020-12-15,12,3,9999,G6796W10,OCG,ORIENTAL CULTURE HOLDING LTD,2020-12-15,2023-12-29
20312,2020-12-04,11,3,9999,68236H20,ONDS,ONDAS HOLDINGS INC,2020-12-04,2023-12-29
20313,2020-12-15,11,3,9999,67113Q10,OTRA,O T R ACQUISITION CORP,2020-12-15,2022-05-19
20314,2020-12-23,31,3,9999,71716E10,PHAR,PHARMING GROUP N V,2020-12-23,2023-12-29
20315,2020-12-09,11,3,9999,74467Q10,PUBM,PUBMATIC INC,2020-12-09,2023-12-29
20316,2020-12-11,73,3,6726,82889N40,QQC,SIMPLIFY EXCHANGE TRADED FUNDS,2020-12-11,2023-04-28
20317,2020-12-11,73,3,6726,82889N50,QQD,SIMPLIFY EXCHANGE TRADED FUNDS,2020-12-11,2023-04-28
20318,2022-11-09,11,3,9999,82835W10,SPRY,ARS PHARMACEUTICALS INC,2020-12-04,2023-12-29
20321,2020-12-16,11,3,9999,80917110,SCPS,SCOPUS BIOPHARMA INC,2020-12-16,2022-12-16
20322,2021-10-25,11,3,9999,75724T10,RDBX,REDBOX ENTERTAINMENT INC,2020-12-09,2022-08-10
20323,2020-12-04,11,3,9999,82657L10,SGTX,SIGILON THERAPEUTICS INC,2020-12-04,2023-08-10
20324,2020-12-11,12,3,9999,G7823W10,SRSA,SARISSA CAPITAL ACQUISITION CORP,2020-12-11,2022-10-28
20325,2022-05-03,11,1,3433,67079K10,SMR,NUSCALE POWER CORP,2020-12-08,2023-12-29
20326,2020-12-18,12,3,9999,G8739H10,TEKK,TEKKORP DIGITAL ACQ CORP,2020-12-18,2022-10-27
20329,2020-12-16,12,3,9999,G9127T10,TMPM,TURMERIC ACQUISITION CORP,2020-12-16,2022-10-19
20330,2021-06-07,11,3,9999,51818V10,LTCH,LATCH INC,2020-12-31,2023-08-09
20331,2020-12-17,11,3,9999,92829J10,VIRI,VIRIOS THERAPEUTICS INC,2020-12-17,2023-12-29
20332,2020-12-11,11,3,9999,92859E10,VVOS,VIVOS THERAPEUTICS INC,2020-12-11,2023-12-29
20333,2020-12-16,11,3,9999,21077C10,WISH,CONTEXTLOGIC INC,2020-12-16,2023-12-29
20334,2021-12-02,12,3,9999,G9604C10,WNW,MEIWU TECHNOLOGY CO LTD,2020-12-15,2023-12-29
20336,2000-08-01,11,3,7373,12638910,CSPI,C S P INC,1982-01-29,2023-12-29
20337,2021-11-17,31,3,9999,81807M20,YQ,17 EDUCATION & TECH GROUP INC,2020-12-04,2023-12-29
20338,2022-01-26,11,2,6799,83085C10,SKYH,SKY HARBOUR GROUP CORP,2020-12-08,2023-12-29
20339,2021-01-13,11,3,9999,00827B10,AFRM,AFFIRM HOLDINGS INC,2021-01-13,2023-12-29
20340,2021-01-14,11,3,9999,73739W10,POSH,POSHMARK INC,2021-01-14,2023-01-04
20341,2021-01-14,11,3,9999,71601V10,WOOF,PETCO HEALTH & WELLNESS CO INC,2021-01-14,2023-12-29
20342,2021-01-15,11,3,9999,26210V10,DRVN,DRIVEN BRANDS HOLDINGS INC,2021-01-15,2023-12-29
20344,2022-10-10,11,1,1531,26154D10,DFH,DREAM FINDERS HOMES INC,2021-01-21,2023-12-29
20345,2021-01-28,11,3,9999,74760120,XM,QUALTRICS INTERNATIONAL INC,2021-01-28,2023-06-27
20346,2021-02-02,12,3,9999,M2513310,CGNT,COGNYTE SOFTWARE LTD,2021-02-02,2023-12-29
20347,2021-01-27,11,3,9999,82489W10,SHLS,SHOALS TECHNOLOGIES GROUP INC,2021-01-27,2023-12-29
20348,2022-10-31,73,4,6726,00888H70,JANT,A I M E T F PRODUCTS TRUST,2021-01-04,2023-12-29
20349,2022-10-31,73,4,6726,00888H80,JANW,A I M E T F PRODUCTS TRUST,2021-01-04,2023-12-29
20352,2021-01-14,73,4,6726,02507251,LVOL,AMERICAN CENTURY E T F TRUST,2021-01-14,2023-12-29
20353,2021-01-26,73,4,6726,03210882,ISWN,AMPLIFY ETF TRUST,2021-01-26,2023-12-29
20354,2021-07-29,11,1,6799,25703A10,DOMA,DOMA HOLDINGS INC,2021-01-22,2023-12-29
20355,2021-01-15,11,1,6799,14715110,CAS,CASCADE ACQUISITION CORP,2021-01-15,2022-06-07
20356,2021-01-28,11,1,6799,20607110,CND,CONCORD ACQUISITION CORP,2021-01-28,2022-12-09
20357,2021-10-01,11,1,6799,46222L10,IONQ,IONQ INC,2021-01-04,2023-12-29
20358,2022-09-16,11,2,6799,35147110,FOXO,FOXO TECHNOLOGIES INC,2021-01-29,2023-12-29
20359,2021-01-08,73,4,6726,25460G62,CLDL,DIREXION SHARES E T F TRUST,2021-01-08,2023-12-29
20360,2021-01-08,73,4,6726,25460G63,CLDS,DIREXION SHARES E T F TRUST,2021-01-08,2022-09-23
20365,2021-06-28,11,1,6799,07346310,BODY,BEACHBODY CO INC,2021-01-15,2023-12-29
20367,2021-01-13,73,4,6726,37954Y19,ONOF,GLOBAL X FUNDS,2021-01-13,2023-12-29
20368,2021-01-14,73,4,6726,45409B32,HART,INDEXIQ E T F TRUST,2021-01-14,2023-12-29
20372,2021-01-27,73,4,6726,50076769,KSTR,KRANESHARES TRUST,2021-01-27,2023-12-29
20373,2021-01-12,31,1,6719,50122910,KUKE,KUKE MUSIC HOLDING LTD,2021-01-12,2023-12-29
20374,2021-01-26,73,4,6726,53656F46,SPXZ,LISTED FUNDS TRUST,2021-01-26,2022-08-17
20375,2021-01-28,73,4,6726,53656F47,DIVZ,LISTED FUNDS TRUST,2021-01-28,2023-12-29
20376,2021-01-15,73,4,6726,53656F57,OVT,LISTED FUNDS TRUST,2021-01-15,2023-12-29
20377,2021-01-15,73,4,6726,53656F58,OVLH,LISTED FUNDS TRUST,2021-01-15,2023-12-29
20379,2021-01-12,73,4,6726,53656F62,INFL,LISTED FUNDS TRUST,2021-01-12,2023-12-29
20381,2021-10-20,11,3,6799,63942X10,NVTS,NAVITAS SEMICONDUCTOR CORP,2021-01-25,2023-12-29
20382,2021-03-17,31,1,6733,55406W10,MYTE,M Y T NETHERLANDS PARENT B V,2021-01-21,2023-12-29
20384,2021-01-12,11,1,6799,68218L10,OCA,OMNICHANNEL ACQUISITION CORP,2021-01-12,2022-05-31
20385,2021-01-27,44,1,6722,69355M10,PDO,P I M C O DYNAMIC INC OPP FUND,2021-01-27,2023-12-29
20388,2021-01-07,11,1,6799,72261510,PIPP,PINE ISLAND ACQUISITION CORP,2021-01-07,2022-10-27
20389,2021-01-22,31,1,2111,74969N10,RLX,R L X TECHNOLOGY INC,2021-01-22,2023-12-29
20390,2021-07-12,11,1,6799,86738J10,SUNL,SUNLIGHT FINANCIAL HOLDINGS INC,2021-01-15,2023-09-25
20391,2021-01-11,11,1,6733,88262P10,TPL,TEXAS PACIFIC LAND CORP,2021-01-11,2023-12-29
20393,2021-01-07,12,1,6799,G0371B10,AGCB,ALTIMETER GROWTH CORP 2,2021-01-07,2022-12-20
20395,2001-06-12,11,3,6022,12660010,CVBF,C V B FINANCIAL CORP,1983-03-16,2023-12-29
20396,2021-01-28,12,1,6799,G0404A10,ATA,AMERICAS TECHNOLOGY ACQ CORP,2021-01-28,2022-12-16
20397,2021-08-12,11,3,6799,86889P10,SRZN,SURROZEN INC,2021-01-11,2023-12-29
20398,2021-01-19,12,1,6799,G3312L10,FPAC,FAR PEAK ACQUISITION CORP,2021-01-19,2023-03-07
20399,2021-09-03,11,1,3761,75776W10,RDW,REDWIRE CORP,2021-01-14,2023-12-29
20400,2022-08-22,12,1,6799,G4469010,HTPA,HIGHLAND TRANSCEND PTNRS I CORP,2021-01-25,2022-12-07
20401,2021-01-11,12,1,6799,G4771L10,IIAC,INVESTINDUSTRIAL ACQ CORP,2021-01-11,2021-12-17
20402,2022-04-22,11,1,3555,92259N10,VLD,VELO3D INC,2021-01-25,2023-12-29
20403,2022-08-04,11,3,6799,98955G10,ZFOX,ZEROFOX HOLDINGS INC,2021-01-07,2023-12-29
20404,2022-09-30,11,1,6331,43353920,HIPO,HIPPO HOLDINGS INC,2021-01-11,2023-12-29
20405,2021-01-15,12,1,6799,G8827210,TBA,THOMA BRAVO ADVANTAGE,2021-01-15,2021-06-28
20406,2022-11-18,11,1,6799,39854F10,GRND,GRINDR INC,2021-01-14,2023-12-29
20409,2021-01-22,12,1,6799,G9095M10,TACA,TREPONT ACQUISITION CORP I,2021-01-22,2022-06-09
20410,2021-01-28,12,1,4412,M9T95110,ZIM,Z I M INTEGRATED SHIP SERV LTD,2021-01-28,2023-12-29
20411,2021-09-10,12,3,9999,G6829J10,OCDX,ORTHO CLINICAL DIAGNOSTICS HLDGS,2021-01-28,2022-05-26
20412,2022-10-18,11,3,9999,00853E20,AGFY,AGRIFY CORP,2021-01-28,2023-12-29
20413,2021-01-29,11,3,9999,02156Y10,ALTU,ALTITUDE ACQUISITION CORP,2021-01-29,2023-12-29
20414,2021-01-11,11,3,9999,00775W10,ARBG,AEQUI ACQUISITION CORP,2021-01-11,2023-08-03
20415,2021-03-31,11,1,6798,47233W10,JEF,JEFFERIES FINANCIAL GROUP INC,1937-01-08,2023-12-29
20417,2021-01-28,11,3,9999,08179B10,BENE,BENESSERE CAPITAL ACQ CORP,2021-01-28,2022-10-31
20418,2021-01-26,12,3,9999,G1355V10,BTNB,BRIDGETOWN 2 HOLDINGS LTD,2021-01-26,2022-03-17
20419,2021-08-18,11,3,9999,00818310,LIDR,AEYE INC,2021-01-04,2023-12-29
20420,2021-02-26,11,3,9999,23003110,CGEM,CULLINAN ONCOLOGY INC,2021-01-08,2023-12-29
20421,2021-01-22,11,3,9999,20565020,COMS,COMSOVEREIGN HOLDING CORP,2021-01-22,2023-12-29
20422,2021-01-26,11,3,9999,22833920,CRKN,CROWN ELECTROKINETICS CORP,2021-01-26,2023-12-29
20424,2021-01-27,11,3,9999,23318M10,DDMX,D D 3 ACQUISITION CORP II,2021-01-27,2021-11-30
20425,2021-01-26,12,3,9999,G5279F10,EZGO,EZGO TECHNOLOGIES LTD,2021-01-26,2023-12-29
20426,2021-01-25,11,3,9999,31810Q10,FTCV,FINTECH ACQUISITION CORP V,2021-01-25,2022-12-08
20427,2021-01-13,11,3,9999,37149G10,GBNY,GENERATIONS BANCORP N Y INC,2021-01-13,2023-12-29
